Date,Time,User Name,Message,Tag,Gender
13-Dec-18,7.56pm,Amy Lacey‏,"I never knew Jessica, but I do know the darkness that is #depression. It’s tough to battle, but living is so worth it. If you need support, call the National Suicide Prevention Lifeline at 1-800-273-8255. ", #depression  ,Female
13-Dec-18,4.09pm,Lady Penelope,A few weeks ago I felt I had nothing to live for.I didn’t know how to or even if I could get out of the darkest place I’ve been.Some ppl haven’t stuck around which has been upsetting but I still have so much love surrounding me.never give up ,#anxiety #depression #ItsOkNotToBeOk,Female
13-Dec-18,12.48pm,philip de fries,"Few years ago when I had half given up on fighting and my mental health , self esteem were at all time low , making that doctors appointment was the best thing I ever did",#mentalhealth #mentalhealthawareness #anxiety #mma #depression,Male
12-Dec-18,11.18am,Jam  🍓‏ ,I made banana bread today and its a pretty big deal,#MentalHealth #bpd #eupd #depression,Female
12-Dec-18,8.52am,Lauren‏ ,"I’m feeling very low today after gradually being weaned off my meds, I start the new ones tomorrow. I can’t even explain how bad I feel without any medication in my system. #Depression is real, it’s an illness, which needs treatment. Don’t let anyone tell you otherwise. ", #depression  ,Female
12-Dec-18,8.12am,the kid therapist,"You cannot treat it alone, and most of the time, not just by medication, either. There are often underlying emotional complexes that meds and hackneyed self-care tips mask.",#Depression  #mentalhealth,Male
11-Dec-18,10.06am,"Rebecca Lombardo - Author, Advocate, Podcaster","I'm letting myself take today for self care, but this has to be the last day. I have things I need to do, and commitments I haven't kept up with. I know I'm not supposed to get down on myself about this, but it's still happening. Wish me luck! ",#KeepTalkingMH #depression #bipolar,Female
11-Dec-18,9.40am,Alicia Pattillo‏ ,"Be kind and compassionate this season and beyond. You never know what someone is going through. ""Don't forget to check on your STRONG friend"" ",#Holiday #Depression,Female
11-Dec-18,8.00am,Isha USA,"""The life within you always wants to be alive, always longing to hit the highest peak possible. Life is always exuberant and effervescent. It is only psychologically, you have hit a depressive mode.""",#Sadhguru #depression:,Female
11-Dec-18,7.36am,Dr1ven,Getting support makes a difference! Your not a burden & you matter! 619-929-2388 call or text for support!,#SickNotWeak #EndTheStigma #SuicidePrevention #itsoknottobeok #keeptalkingMH #sobriety #aa #ptsd #depression #anxiety,Male
11-Dec-18,5.28am,Trauma Queen‏ ,You are loved. You are valued. You are important. Just letting you know in case no one else had told you,#depression #depressionishealedwithlove #Trauma #love,Female
10-Dec-18,11.08am,All on the board‏ ,"This time of year and Xmas can be wonderful for so many people, and the worse time of year for so many more. Please know you are not alone. There are organisations you can talk to.", #depression  ,Male
10-Dec-18,10.36am,The Anxiety Man‏ ,I remember one friend opening up and providing insight from his time struggling with depression/anxiety when I was at my worst. I will never forget that good deed he did. It helped more than he will ever know.,#Mentalhealth #MondayMotivation #love #anxiety #depression,Male
10-Dec-18,8.27am,Bernard Tiller‏ ,My Birthday present to myself courtesy of @AidenHatfield who shares not only the same date birthday with me but also 50% of the profits to @MindCharity. Really great quality hoodie that says how I feel. Thank you for the fast delivery Aiden.,#mentalhealth #anxiety #depression ,Male
10-Dec-18,8.03am,Molly Clayton  🌻,"The holidays are not always a happy occasion for everyone. Did you know that if you text 686868 when you are feeling depressed or suicidal, a crisis worker will text you back immediately and will continue to text with you. ",#holidays #depression,Female
10-Dec-18,7.43am,Rebecca Bean‏ ,"In case you forgot... You matter and belong. If you don't feel like you do, you may not have the right people in your life. Your feelings are valid. It's ok to not be ok. It's also ok to cry.",#YouAreNotAlone #depression #mentalillness,Male
10-Dec-18,1.50am,The Dyspraxic Doctor‏ ,"A great guide to managing the festive period, particularly when you are struggling",#depression #mentalhealth,Female
9-Dec-18,9.44pm,Rebecca Bean‏ ,"It's Sunday, which means some of us might be in need of some . It's ok to need that a bit early.It's also ok to not be ok.",#livestream #depression#music,Male
9-Dec-18,8.51am,Jenn Walker‏ ,"“Reasons to Stay Alive.” When I read this line, I started uncontrollably ugly crying. I’ve never been able to put into words how this feeling felt. This was when I knew this book was so right for me. Thank you Matt. ",#depression #stayalive,Female
9-Dec-18,7.16am,The Bipolar Battle‏ ,Not Talking About Mental Health Is Literally Killing Men ,#bipolardisorder #bipolar #bipolarwarrior #thebipolarbattle #mentalillness #battle #MentalHealthAwareness #bipolarawareness #anxiety #depression,Male
8-Dec-18,1.41am,Emma Ware‏ ,"Some days if you can just get up and get dressed, that's a victory. Sometimes what you wear helps. If you are suffering from or struggling with a mental health issue, you are not alone.",#depression #MentalHealthMatters #BeKind,Female
7-Dec-18,11.52pm,Sasidharan Pazhoor‏ ,Nobody 'gets' depressed Depression is an illness Nobody 'gets' depressed Depression is an illness Nobody 'gets' depressed Depression is an illness Nobody 'gets' depressed Depression is an illness Nobody 'gets' depressed Depression is an illness Nobody 'gets' depressed, #depression  ,Male
7-Dec-18,10.22pm,Anurita Sahi,Be Good To Yourself. It isn't your fault.,#Healing #Depression #Love,Female
7-Dec-18,3.57pm,Bernard Tiller‏ ,Fuck what depression tells you. This is who you really are: - Extraordinarily resilient - A warrior - A role model to others who are suffering - Courageous Never let depression convince you of anything else. ,#mentalhealth #FridayFeeling #depression,Male
7-Dec-18,10.01am, ✨Lorena ✨‏ ,"This Season is filled with pain for those who suffer depression and loss. Please reach out and look for those who are isolated and downcast—and Love them! (a thoughtful gift, smile, hug, prayer, or just “be” with them. ",#Depression #Lonely #Isolation #ReachOut,Female
7-Dec-18,3.26am,Pinkster C‏ ,"I used2think my story had afixed end,but I see now that I stand4 more&I was just stuck ona page I needed help2turn,because now I know ‘my story isn’t over’",#MentalHealthAwareness #Rape #abuse #PTSD #Eatingdisorders #Anxiety #Depression #Acrophobia #OCD #Metoo,Female
6-Dec-18,8.09pm,Guy Kopsombut‏ ,A friend indeed. Today’s smile goal: let someone know you appreciate them. Help me become a full time artist,#happy #cute #art #sketch #sketchaday #illustrations #doodle #aww #friends #funny #memes #depression #comics #love #scbwi,Male
6-Dec-18,3.33pm,Joan Senio‏ ,"You know that feeling when you publish a post that you're all nervous about.... and then nobody comments on it? Yeah, that feeling. That's the one. Anyone got a minute to tell me it was the right thing to do?",#anxiety #depression #newblogpost #newpost,Female
6-Dec-18,12.27pm,Debbie Hampton,"""Rumination keeps your brain and body responding as if the upsetting event is happening right then."" How to Stop the Negative Thought Loop in Your Mind",#rumination #mind #thoughts #mentalhealth #depression #anxiety #worry #brain,Female
6-Dec-18,9.21am,M L Moos‏ ,I need either an enormous group hug or a giant punching bag.,#depression #momlife #Mentalhealth,Female
6-Dec-18,6.40am,The Price‏ ,We love because He first loved us. thought you were to die for! ,#suicide #depression #religion,Male
6-Dec-18,4.45am,James Scurry‏ ,"There is no question in my mind that locking people up when they’re experiencing mental distress contributes to further trauma. We need safe compassionate spaces in the UK to help people, not locked rooms ",#MentalHealthAct #anxiety #depression #suicide @SafelyHeldSpace,Male
6-Dec-18,1.12am,Stuart Gillespie‏ ,"It's two years today since what, on a personal level, is one of the most important St Mirren goals I've seen. So I've rambled a bit on my blog about it. ",#mentalhealth #mentalhealthawareness #depression #ItsOkNotTobeOk ,Male
5-Dec-18,12.52pm,Brie‏,With a deep breath I share with you the first podcast on my experience of Post Adoption Depression. Thanks to @IamaHV for having me! Listen. Share. Be kind. ,#MentalHealth #depression #adoption #awarenessraising #HealthVisiting,Female
5-Dec-18,3.30am,Cambridge University,Marmoset study gives insights into loss of pleasure, #depression  ,Female
4-Dec-18,10.37pm, 🌹 DPH  🌹,"We can't always be right & we all make mistakes. It's how we react to these mistakes which enables change. Striving for a perfect life with no problems & stress is impossible & will only lead to unnecessary stress,worry", #depression  ,Male
4-Dec-18,11.59am,Noel Nestor‏ ,"Poor mental health is a struggle if you have been told for years to ignore it, get over it, You turn inwards for answers to questions your not allowed to ask out loud, you learn to act ""normal"" and ignore the outs you meet everyday. ",#mentalhealth #depression #homeless,Male
4-Dec-18,2.26am,britt mezher ,"This is me currently. Putting on a mask to go to work, look after my patients all day with a smile and come home and go straight to bed. My partner brings me my dinner in bed and I feel sad and wrecked. ",#depression #anxiety,Female
3-Dec-18,9.06pm,MindScars‏ ,Suicide is never the answer. The desire to commit suicide is because there's too much emotional pain. And it's past the threshold. I'm glad I never went through with it. And finally came out the other side shining brighter than ever.,#depression #Suicide #KeepTalkingMH,Male
3-Dec-18,5.53pm,Nicole Carman‏ ,"There are days where I just don't want to live anymore. Sometimes these feelings come on suddenly, like tonight.",#MentalHealth #MentalHealthAwareness #bipolar #depression #sicknotweak,Female
3-Dec-18,2.35pm,Megan Aronson‏ ,"The worst pain of my life has given me the greatest triumphs, wisdom & now ...strength. Whatever you're facing right now, remember that. Pls RT for those who need to hear this.♡",#inspiration #healing #motivation #faith #youcandoit #grief #Depression #mentalhealth,Female
3-Dec-18,10.02am,Kevin Waller‏ ,My #Depression is hitting me pretty hard today. I'm thinking some music and writing for some #selfcare. What do you do for self care on your bad days?,#Depression #selfcare #KeepTalkingMH #SickNotWeak,Male
3-Dec-18,7.23am,"Princess, The Tower‏ ",I've met and spoken with hundreds of patients about  #chronicillness. I've yet to interact with one person who had their entire family's support.” How Do You Deal With Relatives Who Don't Understand Your Illness? ,#ChronicPain #Depression,Female
3-Dec-18,5.52am,Lisa Jakub‏ ,It's December and December can be challenging for a lot of reasons. So my book is on sale - both the paperback and the Kindle version. You can buy it or gift it and maybe it can make one thing just a little bit less challenging,#anxiety #depression,Female
3-Dec-18,12.04am,The Bipolar Doc‏ ,At the worst of my #depression I smiled. I laughed. I painted a picture that everything was OK. Because the fear of revealing the real me was overwhelming. The #stigma. The repercussions. Now I share my story so others know it’s OK to talk.  Because it is., #depression  ,Female
2-Dec-18,7.54pm,Robert J. W.,Longing for the hours when my ribcage housed a moonbeam instead of an 85 car pile-up.,#poem #poetrycommunity #poetryisnotdead #writing #amwriting #poems #writerscommunity #writers #poets #poet #depression,Male
2-Dec-18,7.40pm,"Rebecca Lombardo - Author, Advocate, Podcaster","As some of you may know, I've been having a hard time lately. I'm suffering from an intense bout of  #depression and I haven't been able to keep up with my commitments. I'm trying, I really am. Please have patience with me. Thanks.",#KeepTalkingMH #bipolar #depression #anxiety,Female
2-Dec-18,5.20pm,Robyn Ruth‏ ,"Today I needed a reminder of how much animals bring me joy. Here's me with my buddy, Boss. I donated my hair to @locksoflove just after this, and then met a new bird friend! 🐦 If you're struggling, I can't say enough how critters enrich my life.", #depression  ,Female
2-Dec-18,10.58am,thoughtswithN 💜‏,I never know when I am going to be knocked off my feet. I never know when it`s going to rain down on me.,#anxiety #depression ,Female
2-Dec-18,7.52am,Rebecca Bean‏ ,"It's Sunday, which means some of us may be looking for a bit of ","#depression, #music, ",Male
2-Dec-18,6.35am,"Najeh Ahmad, MD, MPH‏ ",Uplifting when feeling down? Write three things you like about yourself! Keep it with you. Reach for it whenever needed.,#Depression #Anxiety #Gratitude,Male
1-Dec-18,5.27pm,Natasha Hunter,"Hey, how do those battling depression/anxiety help get motivated for Christmas? I’m having a hard time getting into the spirit and it’s my favourite time of year!",#SickNotWeak #anxietysucks #depression,Female
1-Dec-18,3.20pm,Laura Corbeth  ,Do you know that childhood trauma has long term effects? You are not alone. It's not your fault. What colour are you? I am red.,#stress #Anxiety #Cancer #selfharm #depression #CPTSD #awareness,Female
1-Dec-18,10.46am,Robert J. W.,"Graveyards beneath the bones, Hell's gate replacing my tongue; the resurrection of wrinkled feelings, everything wrong. ",#satsplat #poetry #micropoetry #poem #poetrycommunity #poetryisnotdead #writing #amwriting #poems #writerscommunity #writers #poets #poet #depression,Male
30-Nov-18,6.23pm,Angel Daemon‏ ,I know a lot of you have felt this way just as I have. Share this with as many as you can. ,#Poetry #Depression #inspirational #whyiwrite,Female
30-Nov-18,2.37pm,"Kate Mielitz, Ph.D., AFC","My son is not (currently) being bullied, but has #tourettes and suffers from #depression. He recorded this video after his worst day (Tuesday). Love and hugs to your niece! ",#tourettes#depression,Female
29-Nov-18,5.48am,Stamp Out Stigma‏ ,don’t have to be this huge and scary barrier to enjoying the holidays with our friends and family. Planning ahead by weaving in some self-care to your routine can help you manage your mental health!,#Anxiety  #depression ,Male
29-Nov-18,3.03am,The Ms T ,It’s hard for many who suffer to fully understand it - much less for those who don’t. It is real. It is scary. It is paralyzing. It is consuming. There is help - pls don’t go it alone., #depression  ,Female
28-Nov-18,5.29pm,David M. Perry‏,Brain: go to sleep Brain: don’t go to sleep it’s only 730 Brain: everything feels terrible go to sleep Brain: you’ll feel more terrible if you go to sleep Brain: OK get up then Brain: no go to hell Brain: OK go to sleep then Brain: don’t go to sleep it’s only 730, #depression  ,Male
28-Nov-18,3.28pm,IG: TalkUpYout‏ ,things don't always fall in line with how you plan them but you have to prepare yourself for opportunities that might come up…,#LiftOurBoysJA #Depression #LevelUpJA,Male
28-Nov-18,11.20am,Matthew Lamons,"A top neuro-scientist who spent decades studying the human mind + imaging the human brain shares her celebrated research on where #creativity, curiosity, and genius come from — and why those traits so often accompanied by #depression", #depression,Male
28-Nov-18,3.15am,Hizbullah Khan Dawar,"We all talk about Heart disease , Diabetes, Cancer but when it comes to mental illness , we keep quite as if it doesn’t exist at all. Mental Illness is real, it ruin lives and take lives. If you are not feeling right, it is alright to talk to some one , Ask for help.", #depression,Male
28-Nov-18,2.00am,CareerExperts‏ ,Being able to manage stress is a skill that you can develop and a valuable one at that.,#stress #anxiety #depression #careeradvice,Male
28-Nov-18,1.47am,Thrive‏ ,"If mental illness was visible, maybe society wouldn't say ""just get over it.""",#mentalhealth #mentalillness #wellbeing #stress #invisibleillness #stigma #mentalwellbeing #stress #anxiety #depression,Male
28-Nov-18,1.42am,  🎮 🎶 📽️ 📺   🇳🇱‏ ,Feeling sad today... Going to my mums this afternoon to walk the dogs together. Hope that helps improve my feelings a bit. Some days I feel kinda OK. And then there are these days... ,#Depression #MentalHealthMatters,Female
27-Nov-18,9.50am,Erika Bajada‏ ,Music helps us to deal with life Please support,#StoptheStigma #depression #anxiety #InMusicWeTrust,Female
27-Nov-18,1.39am,Xam Bismarck‏ ,All along I thought  #depression was just some made up stuff. Until I found out I’m suffering from it all along. And denied it was even there., #depression,Male
26-Nov-18,9.01am,Fearless Soul,Many things can hide behind a smile. Be kind and compassionate as often as you can.,#Depression #MentalHealth,Male
26-Nov-18,7.15am,Rachel Thompson: Has a voice. Uses it,"I wanted to kill myself when I was a teen. I had no friends, no fam, no hope. I didn't do it. The four questions that kept me alive",#suicideprevention #mentalhealth #endthestigma #selflove #depression ,Female
26-Nov-18,4.29am,Sam Dailey‏ ,I have cried more this year alone than I have throughout my entire 20s and teen years bc of the numbness of  #depression being gone. Do I feel shame?  No Do I feel less of a man? No Do I feel more human? Yes Do I more alive? Yes,#ManUpMonday #ManUpSpeakUp #MHCrisisAngels #depression,Male
26-Nov-18,1.37am,Valhalla‏ ,New week. Hope everyone's woken up to a nice new day. We're seeking Monday's first backer! Will it be you? Only £235 away from releasing an exclusive track from the soundtrack!,#SupportIndieFilm #mentalhealth #depression #filmmaking,Female
25-Nov-18,11.54pm,tanja windegger‏ ,"toxic people make others feel bad about themselves, in order for them to feel better about themselves. it was never about you, you have a beautiful heart and soul. now go and let it shine :)",#cptsd #depression #anxiety,Female
25-Nov-18,4.35am,Furry Valley,Self-destruction is never the correct answer to isolation and hurt (totesfleisch8). Please be kind to yourself. You are beautiful. ,#mentalhealth #furry #depression #SuicidePrevention,Female
25-Nov-18,12.23am,"Princess, The Tower‏ ","“To anyone who is feeling down or defeated today. Hang in there. I and many others are thinking of you, rooting for you and wishing you well.” 3 Reminders for the Days #Depression Leaves You Feeling Defeated",#mentalhealth #chronicpain #spoonies #depression,Female
24-Nov-18,7.40pm,Anxious AF‏ ,Have you ever cried yourself to sleep for no reason but tired? ,#anxiety #Depression,Female
24-Nov-18,4.10pm,Jordan Andrew,Just showing somebody that you care can make a huge difference.,#mentalhealth #MentalHealthMatters #depression ,Male
23-Nov-18,7.50pm,mindofgretchen‏ ,"I made it through today. I chose to fight today, and I choose to fight tomorrow. I will fight as long as it takes. ", #depression#mentalhealth #keeptalkingmh #sicknotweak #endthestigma #worththefight,Female
23-Nov-18,5.35pm,april70‏,"Friday night check in. Hope all got through this week. Maybe learned something, made a new connection, had some wins, or just kept going. Glad your here. ",#anxiety #depression,Female
23-Nov-18,4.41am,Valhalla‏ ,A place of honour and glory where the chosen battle in preparation for the end. To be chosen by the Valkyrie means honour and bravery. I know no braver than those suffering the equally eternal battle,#depression  #mentalhealth,Male
23-Nov-18,3.43am,xhiu‏ ,I know you are strong keep going if you feel tired take a rest Never give up Make yourself proud.,#depression #anxietyproblems #loveyourself,Male
23-Nov-18,3.35am,KarinSiegeiu‏ ,We can feel hopeless without knowing it. Anxiety + depression can be signs of hopelessness. How to turn it ,#hopeless #hope #anxiety #depression #mentalhealth #lifelessons,Female
23-Nov-18,12.01am,James Scurry‏ ,"“Children are a barometer of our society, we cannot go on waiting until every child in the country is labelled with a disorder”",#MentalHealthAwareness #anxiety #depression #mental #suicide,Male
22-Nov-18,11.36pm,KarinSiegeiu‏ ,"Misperception: ""Talking about it is weakness, it'll will break me."" No! Not talking about it will break us. Talking may hurt, but it'll give strength and offer room for a new perspective.",#shame #guilt #depression #anxiety #human #hope #motivation #mentalhealth #TrustHopeLove,Female
22-Nov-18,9.03pm,xhiu‏ ,Mental illness and physical illness is desease...but why everyone did not treat them as the same,#depression #anxietyproblems ,Male
22-Nov-18,8.18pm,Lauren Grace‏ ,I just wanna love and be loved in return. Why is that too much to ask for? I don't wanna die alone:/,#PTSD #depression #lonely #alone,Female
22-Nov-18,9.24am,my illustrated mind‏ ,"I don’t want to be at the whim of my emotions. But when they grip me, I’m blinded. Believe me, this is an agonising affliction. I’m battle weary. I feel sad and lonely. But many times every day, I make the choice. And I choose to keep fighting. ",#bpd #depression #anxiety #therapy,Female
22-Nov-18,6.43am,my illustrated mind‏ ,"Me and my husband have been together 14 years today. He is the light of my life and though my illness has shaped him too, he’s always been right by my side. You’re not your illness and it is possible to find ",#love. #depression #anxiety #bpd #EndTheStigma,Female
21-Nov-18,8.10pm,RebelDragon1976,"No matter your race, religion, gender, ethnicity, political affiliation, sexual preference, social class, economic status, or hair color, if you're reading this, you're still alive. Breathe in. Exhale. Someone cares about you. Even in this little tweet.",#Thanksgiving #depression,Male
20-Nov-18,1.51pm,Lee Martin  ,Last year I did not think I would make my 21st birthday due to my mental health - I did. This year I've attempted suicide 4 times and I am amazed I'm going to make my 22nd birthday tomorrow ,#Mentalhealth #depression #anxiety #SuicideAwareness,Male
20-Nov-18,11.01am,"Rebecca Lombardo - Author, Advocate, Podcaster",Sorry I've been out of the loop. I'm going through a really bad patch I will try to answer emails and messages either tonight or tomorrow. Thanks. Sending love. ,#KeepTalkingMH #bipolar #depression #mentalhealth #migraine,Male
20-Nov-18,5.52am,Allwin Josh  ,OMG noooo !!! System crashed. How will I make #2Point0 posters now?!,#depression #sad #moodout #upset #blackday,Male
20-Nov-18,12.22am,Ustaizah,Avoid anything that can trigger your feelings down. ,#depression,Male
19-Nov-18,11.53am,Reality & Positivity‏ ,Make Time Make Space Have Patience To listen AND hear what they say. They did not suddenly become unwell and they were probably stuggling alone for some time.,#bipolar #anxiety #depression ,Female
19-Nov-18,10.25am,Debbie Hampton‏,Mindfulness Is Powerful Medicine For Your Brain,#mindfulness #meditation #mentalhealth #brain #depression #anxiety,Female
19-Nov-18,6.54am,Jennifer Down,"It comes out of nowhere, Effects you at anytime Makes your smile turn to tears, Makes you feel worthless & dead inside, It replaces you with anxiety & unhappiness, Costs a thousand sleepless nights, Shuts you off from the world, It makes you give up",#depression  #mentalhealth,Female
18-Nov-18,9.09pm,SADAG‏,Don’t forget how hard you’ve fought to get to where you are today. Be proud of your growth. ,#MentalHealthMatters #Beproud #MondayMotivation #Depression #Anxiety #Grief,Male
18-Nov-18,11.48am,"Rebecca Lombardo - Author, Advocate, Podcaster",Just signed up for DBT and CBT courses. So glad they have this stuff online! I hope they help because I'm over it! Wish me luck! I still have one other very long course to complete. Thanks!,#KeepTalkingMH #bipolar #depression #anxiety #mentalillness #mentalhealths #CBT #DBT ,Female
18-Nov-18,9.05am,MJM‏ ,"You feel hopeless, helpless and hurt. No longer does the monster hide under your bed, now it resides in your mind and goes by the name of #depression. He is very real & if you don't think so then I'm very happy to know that you've never met him.",#depression,Male
18-Nov-18,7.52am,The Bipolar Doc‏ ,"To all the people out there suffering the heavy, relentless & terrifying darkness of #depression. To those questioning, rethinking & re questioning the circular worries of #anxiety.I understand. Have faith. It can be different. Small steps, remember. Small steps.", #depression,Male
18-Nov-18,6.13am,Rebecca Bean‏ ,"I hope you're all having a fantastic weekend, but if not, that's ok, too. Tomorrow is the beginning of a new week with new possibilities.", #depression,Female
18-Nov-18,5.47am,Rebecca Bean‏ ,"There's something important that I want you to know... No matter how insignificant you may be feeling, you are good enough. ", #depression,Female
17-Nov-18,4.34pm,James Bush‏ ,Me trying to work enough to support my family while at the same time trying to be a good enough parent to my kids and feeling like I’m failing at both ,#CurrentMood #Depression #EarperSupport,Male
17-Nov-18,9.13am,Katherine Ramdeen  🔜Curbed,My #depression is making me lose my appetite. But this article really helped me & made me feel like I'm not alone. It also told me what to do to start feeling better! It might help you too , #depression,Female
17-Nov-18,7.01am,SickNotWeak‏V,"#Depression  has stomped on me and thought it beat me. But with every tweet, speech, video, I get revenge. ", #depression,Male
17-Nov-18,6.37am,april70‏,Everyday is a challenge. There is will and strength in me. I lose it often. Fighting #depression and #anxiety is no joke. I do what I have to. Often not what I want to. I have been overwhelmed by life 'stuff'. I just keep pushing on.,#anxiety #depression ,Female
16-Nov-18,10.00pm,Nicole Carman‏ ,"My new phoenix symbolizes my struggle with   #bipolar disorder, #depression, and #anxiety. I survived even when I didn't think I would; even when I saw no light, and no #hope. But I'm here; I survived. Many people will just see a bird. But it's a lot more than that to me.","#bipolar#depression,  #anxiety #hope.",Female
16-Nov-18,10.30am,Eichin Chang-Lim‏ ,“Eichin Chang-Lim injects a huge dose of realism into the narrative and makes the characters really believable. The LoveLock: A Suspenseful and Sensual Love Story is beautifully written.” , #depression,Female
16-Nov-18,9.32am,Megan Aronson‏ ,"Yes. Yes. Yes. To this. May be the truest thing I've related to on Twitter EVER. Guys, don't be afraid of the rock bottoms. They hurt, but they are the beginning of everything, too. <3 ",#inspiration #motivation #addiction #grief #depression #FridayThoughts,Female
16-Nov-18,1.39am,Harmen Stevens,Third time up before dawn. Getting desperate yet? Get some. Then get some., #depression,Male
15-Nov-18,8.18pm,Sue Chait‏ ,We all are artists painting our lives upon the canvas of reality. Mix the colors your own way and apply emotion liberally. Don’t be afraid to let your brushstrokes show.,#fractal #art #BPD #artheals #arttherapy #emotions #feelings #colorful #abstract #itworks #depression ,Female
15-Nov-18,2.42am,RYAN .J. KATAYI 🇿🇼,"UPDATE : I shall be going on air @SkyzMetroFM talking on #depression, demystifying what most people term as weak! This shall also feature on the lunchtime news bulletin. Please tune in!", #depression#letsfightdepression,Male
14-Nov-18,10.08pm,Reemz‏,This is a must read. It’s so important. Deepika herself wouldn’t want this to happen but it will happen. We all go through these phases because apparently social media has made this materialistic stuff so important that we land into depression, #depression,Female
14-Nov-18,5.21pm,All on the board‏ ,Don’t Delete Youself. The world is a better place with YOU in it.,. #depression #mentalhealth #SuicidePrevention #health #healthcare #mind #stress #help #time #YouAreLoved,Male
13-Nov-18,10.44pm,Shekhar Saxena‏ ,“The decision I made to seek help saved my life”, #depression,Male
13-Nov-18,7.25pm,Imma Mess Goregirlfx‏ ,"Broken, lost and in danger of demons.",#sfx #depression #artwork #Beauty,Male
13-Nov-18,8.49am,DottyLizzy‏ ,"I am so tired. I’m so tired of being tired, of everything being such hard work, of having to battle my thoughts & nightmares 24 hours. So tired of being told I should forgive the person who did this to me. ",#churchtoo #survivorculture #cptsd #depression #nightterrors,Female
13-Nov-18,5.34am,RelaxIntuit.com‏ ,"When you have lost sight of your path, listen for the destination in your heart. ",#hope #pain #startups #depression #possibilities #inspiration #thrive,Male
13-Nov-18,1.13am,Becky‏ ,"Some days you can fight it, some days you have to give into it, but everyday it’s okay not to be okay ... ",#ItsOkNotToBeOk #depression #mentalhealth #mentalillness #DepressionIsReal #bpd #livingwithdepression #adaywithdepression #newpost,Female
12-Nov-18,7.12pm,Lucinda Bakken White‏,"It's ok to feel sad. It's ok to feel mad. Just remember, you need to feel what you feel in order to heal.",#depression #MentalHealth #JoYTrain ,Female
12-Nov-18,4.21pm,"E. Paul Zehr, PhD","I decided to write more about my experience as a brain scientist with a brain injury from a car crash some years ago. Acknowledging and accepting is a painful and iterative process, but it's one perhaps worth sharing.",#concussion #depression #memory ,Male
12-Nov-18,12.26pm,Colin the HUGSTER ,This is my hand Whats missing ???? The answer is simply YOUR hand Don't be afraid to reach out in dark times Together we are unbeatable my dear friends.,#depression #anxiety #SuicideAwareness #NeverAlone #FightYourDemons #Mentalhealth,Male
12-Nov-18,12.03pm,Response Cop,"Tough Day today fighting the black dog, it seemed as if I was carrying a metaphoric rain cloud above me all day, felt like wading through treacle, in bed now though, hoping for a better tomorrow ",#ItsOkNotToBe #MentalHealth #Depression #PoliceFamily #999Family.,Male
12-Nov-18,11.35am,A. N. Gibson,"As I start to heal from my major depressive episode, this is helping my to get better faster than ever before. ",#mentalhealthmatters #depression ,Female
12-Nov-18,10.19am,Daniel Carcillo,"""It's not our fault but we'll pay you to shut up and leave us alone.""",#Concussion #NHL #TBI #CTE #Dementia #Alzheimers #Parkinsons #anxiety #depression ,Male
12-Nov-18,6.30am,Befrienders KL‏ ,"Depression feels like nothing, and other times, like everything ",#MentalHealth #Depression,Female
12-Nov-18,6.25am,The Anxiety Man‏ ,How to best help a loved one struggling with depression? Be a compassionate listener.,#Mentalhealth #depression #love,Male
11-Nov-18,9.40pm,SADAG‏ ,Your illness does not define you. Your strength and courage does. ,#MondayMotivation #MentalHealthMatters #Depression #MentalIllness,Male
11-Nov-18,2.24pm,The Bipolar Doc‏ ,"NEW BLOG: "" I'm a different dr now: one who knows their limits, who understands when to slow down and how to ask for help. I'm a dr who accepts their vulnerability""",#burnout #depression ,Male
11-Nov-18,11.38am,Tina foster‏ ,I’m that girl dancing I’m that girl laughing I’m the girl who tell jokes I’m the girl brimming with confidence I’m the girl with loads of friends I’m the girl who is depressed *never think someone isn’t depressed because they don’t look it. It’s a cover. , #depression,Female
11-Nov-18,1.32am,The Bipolar Doc‏ ,"I see the point of this but there is no way I could have gone to a concert or a dance class. #depression is apathy, extreme exhaustion. Getting out of the house is huge. Music was too much for my brain. I feel this lessens the reality of depression.", #depression,Male
10-Nov-18,11.26am,nick‏ ,Today my mind needs to rest Depression and anxiety have ruled my life since Monday im not going to man up or shove it to the back of my mind anymore. It’s ok not to be ok . Look after yourself you all,#depression #anxiety #Emotions,Male
9-Nov-18,4.02pm,(✿◠‿◠) Quixotic Puppy ˁ˚ᴥ˚ˀ,"I'm sorry if some of my tweets are negative. My life is, generally, pretty good, and I try to reflect that in my posts there. But I do struggle with #depression and #ChronicPain and part of my coping strategy is to share what I go through on my blog and sometimes here on Twitter.",#depression#ChronicPain.,Male
9-Nov-18,3.31pm,The Anxiety Man‏,More than half of the people I converse with have direct experience with anxiety/depression. It's an epidemic. We need to support eachother and talk openly about this. It shouldn't be a secret.,#mentalhealth #anxiety #depression #love #FridayFeeling,Male
9-Nov-18,3.26pm,💜Colin the HUGSTER 💜‏ ,As i lay here thinking of my past and dreaming of what may be i want to hug each and every one of my fellow demon fighters Stay strong Keep the belief Never give up hope Never give up on life ,#depression #SuicideAwareness #NeverAlone #MentalHealth,Male
9-Nov-18,12.00pm,Mo‏ ,"Yesterday I overdosed on sleeping tablets and alcohol. However, people I I hoped would have cared were not even bothered. But when we die, suddenly everyone says why we didn't say anything",#DepressionIsReal #depressionawareness #depression,Female
